"source_1"	"source_2"	"source_3"	"source_4"	"source_5"	"rank_product"	"rank_final"
"320355"	NA	NA	200.5	170	NA	92.3106169408481	496
"208154"	283	120.5	NA	NA	NA	92.3329572796193	497
"330914"	138	333.5	NA	NA	463	92.4124995670515	498
"110911"	44	744	NA	NA	653	92.5106380644473	499
"15490"	NA	746	165	NA	174	92.5698198613368	500
"77569"	592	NA	58	NA	NA	92.6498785752038	501
"217232"	406	84	NA	NA	631	92.7164877676312	502
"22284"	198	184	NA	NA	596	92.9940515972899	503
"107526"	NA	NA	181.5	272	440	93.0061103456466	504
"74998"	143	318	NA	NA	479	93.0918445364716	505
"210998"	372	147.5	NA	NA	399	93.2498261003129	506
"20495"	362	586	NA	NA	104	93.4885851464511	507
"319876"	499	219	NA	NA	203	93.661040485312	508
"230809"	110	538	NA	NA	382	94.252205148186	509
"228005"	218	407.5	NA	256	NA	94.4394471276115	510
"382034"	357	176.5	NA	NA	368	95.052963182865	511
"72199"	NA	159	NA	228	NA	95.1997899157346	512
"52615"	497	117	NA	NA	404	95.4670018696898	513
"68972"	NA	NA	NA	138.5	264	95.608577021102	514
"22793"	339	NA	NA	NA	108	95.6713123146118	515
"80280"	NA	623.5	226.5	168	NA	95.7818881201312	516
"13175"	74	458.5	NA	NA	701	95.8609593952143	517
"12298"	240	153.5	NA	NA	NA	95.9687449120806	518
"320007"	422	643	193	NA	424	96.5054090863878	519
"22217"	174	661.5	NA	NA	211	96.5308053100229	520
"16518"	120	325	NA	NA	625	96.6481666274833	521
"100502698"	NA	214	NA	NA	175	96.7600124018181	522
"214944"	649	200.5	NA	NA	188	96.7648704743086	523
"74570"	64	562	NA	NA	681	96.8054658227524	524
"75705"	346	103.5	NA	NA	686	96.9004067481174	525
"233410"	NA	161	NA	NA	234	97.0489567177309	526
"50798"	NA	NA	214.5	NA	177	97.4249711316354	527
"23857"	351	NA	184.5	NA	387	97.5476689979109	528
"330938"	134	380	NA	NA	493	97.6016553247606	529
"99633"	525	94	NA	NA	509	97.6218555795981	530
"16716"	83	609	NA	NA	498	97.69079739893	531
"216873"	613	420.5	NA	126	719.5	97.7455429138975	532
"16177"	NA	NA	60.5	NA	634	97.9247159812067	533
"101631"	NA	709.5	173	NA	208	98.152046207624	534
"77035"	NA	NA	211.5	294	418	98.7393066453257	535
"14595"	331	475.5	NA	NA	166	98.9101695470341	536
"192654"	160	247.5	NA	NA	663	99.0714037812962	537
"75328"	NA	NA	69	NA	572	99.3327740476425	538
"237823"	NA	NA	133.5	NA	296	99.3931587182941	539
"235135"	NA	609	NA	146	301	99.7066886739423	540
"18633"	NA	NA	188.5	212.5	NA	100.070287798127	541
"212862"	566	165.5	NA	NA	290	100.203499180174	542
"260302"	178	628.5	NA	NA	244	100.365345085659	543
"23850"	410	99	NA	NA	NA	100.734800342285	544
"11639"	80	497.5	NA	NA	696	100.857805836651	545
"14725"	354	172	NA	NA	456	100.935575248107	546
"71909"	NA	417	NA	98.5	NA	101.33422422854	547
"14600"	451	130	NA	NA	484	101.67179645053	548
"330401"	82	533	NA	NA	658	102.12554729651	549
"19820"	96	436.5	NA	NA	NA	102.352332655392	550
"434215"	NA	429	NA	NA	98	102.520729611138	551
"71389"	NA	255.5	NA	NA	165	102.661458201216	552
"22317"	150	327.5	NA	NA	597	102.79477575097	553
"74443"	NA	NA	239	177.5	NA	102.983615201643	554
"26949"	278	580.5	NA	NA	184	103.220753793347	555
"108151"	250	491.5	NA	NA	245	103.694395383657	556
"19367"	454	NA	NA	137	486	103.836404529501	557
"68795"	355	290	NA	NA	294	103.881123759372	558
"26381"	112	385.5	NA	NA	NA	103.894176930182	559
"66625"	632	393	NA	NA	122	103.920660505773	560
"22339"	508	307	NA	NA	197	104.400244698356	561
"15400"	524	214	NA	NA	274	104.402433014009	562
"18857"	490	NA	89	NA	NA	104.415037231234	563
"244867"	353	170	NA	NA	515	104.605783624658	564
"240518"	NA	749	NA	278	150	104.974714663957	565
"67378"	NA	NA	200.5	220	NA	105.011904087108	566
"59030"	NA	NA	NA	104	427	105.366028680975	567
"76306"	NA	NA	77	NA	580	105.664563596316	568
"72077"	292	725	NA	266	568	105.725005463658	569
"329260"	109	410.5	NA	NA	NA	105.764478914237	570
"22770"	326	347.5	NA	NA	282	105.767584074573	571
"20907"	452	187.5	NA	NA	377	105.772417600761	572
"72020"	262	171	NA	NA	NA	105.832414694176	573.5
"239250"	NA	114	NA	NA	393	105.832414694176	573.5
"381022"	97	463.5	NA	NA	NA	106.018276726232	575
"26895"	341	600	NA	NA	158	106.185769201246	576
"244631"	151	521	NA	NA	411	106.193412286869	577
"19271"	330	190	NA	NA	520	106.488417574272	578
"13841"	380	456	NA	283	675	106.634974782766	579
"12043"	220	207	NA	NA	NA	106.700515462672	580
"212190"	416	109.5	NA	NA	NA	106.714572575633	581
"270685"	NA	NA	121.5	NA	375	106.726871030683	582
"328783"	NA	NA	214.5	212.5	NA	106.74882903339	583
"54403"	125	433.5	NA	NA	612	107.093289241064	584
"227449"	475	114	NA	NA	615	107.243242776725	585
"16594"	347	363	NA	267	NA	107.595605111251	586
"320808"	129	571.5	NA	NA	457	107.659607870265	587
"75788"	200	341	NA	NA	495	107.731308915875	588
"192663"	239	699	NA	NA	204	108.072158757995	589
"20496"	465	214	NA	NA	343	108.126553623774	590
"16004"	370	466.5	NA	NA	198	108.172848502968	591
"20597"	NA	NA	214.5	264	606	108.321174703821	592
"229055"	146	341	NA	NA	698	108.775969912191	593
"22416"	280	390	NA	NA	319	108.863723803429	594
"226551"	526	237	NA	NA	280	108.937177588945	595
"77929"	158	380	NA	NA	587	109.287797482806	596
"12794"	652	325	NA	167	NA	109.436254627692	597
"68267"	NA	103.5	NA	NA	466	109.807786609147	598
"170460"	NA	550	88	NA	NA	110	599
"448850"	NA	NA	214.5	226	NA	110.087465226519	600
"100039672"	279	NA	174.5	NA	NA	110.323954787707	601
"100040248"	626	NA	84.5	NA	694	110.783627814557	602
"108155"	315	512.5	NA	NA	228	110.881349287102	603
"19070"	591	273.5	NA	NA	229	111.089286287448	604
"12006"	469	184	NA	NA	437	111.781374664804	605
"230761"	553	491.5	NA	282	529	112.183340296327	606
"192285"	141	413	NA	NA	659	112.433812736555	607
"108672"	NA	241.5	NA	NA	212	113.134875259577	608
"14429"	NA	269	NA	190.5	NA	113.186240329821	609.5
"26912"	NA	269	NA	190.5	NA	113.186240329821	609.5
"12759"	NA	NA	220	233	NA	113.203356840687	611
"72065"	324	279.5	NA	NA	434	113.331576289561	612
"12064"	189	402	NA	NA	522	113.674974477076	613
"433485"	325	565	NA	NA	216	113.677347641205	614
"20437"	598	231	NA	NA	289	113.924137026356	615
"24066"	142	580.5	NA	NA	485	113.978476494681	616
"56367"	409	528.5	NA	NA	185	113.987900501398	617
"209012"	NA	491.5	NA	106	NA	114.126026829992	618
"232078"	NA	NA	151	NA	346	114.286919636501	619
"76044"	NA	NA	210	NA	249	114.335034000957	620
"67712"	193	273.5	NA	NA	NA	114.875476059949	621
"67416"	563	550	NA	207	704	115.224154737958	622
"12848"	NA	150.5	NA	NA	353	115.24593268311	623
"270110"	122	436.5	NA	NA	NA	115.383057681793	624
"214742"	NA	136	NA	NA	395	115.887876846545	625
"67498"	NA	NA	153.5	NA	350	115.893269864993	626
"76246"	121	444.5	NA	NA	NA	115.957427532694	627
"72729"	NA	699	239	NA	252	115.958863733319	628
"15260"	492	109.5	NA	NA	NA	116.053866803308	629
"56306"	636	127	NA	NA	533	116.826516484044	630
"214597"	425	521	NA	NA	195	116.940738868025	631
"81006"	439	538	NA	NA	183	116.979934492365	632
"244882"	NA	667	231	NA	283	117.323991128027	633
"28088"	616	633	NA	112	NA	117.38507818689	634
"78757"	148	541.5	NA	NA	546	117.4617188307	635
"269233"	NA	736	NA	75	NA	117.473401244707	636
"140742"	286	NA	NA	NA	194	117.775209615606	637
"268759"	561	305	NA	NA	266	119.012759291707	638
"269700"	NA	596	NA	182.5	428	119.91210985465	639
"75678"	NA	231	NA	249	NA	119.915595316039	640
"214162"	407	402	NA	NA	285	119.977696472146	641
"110157"	489	373	NA	257	NA	120.188343637587	642
"93689"	NA	507.5	244	NA	379	120.235793234831	643
"69076"	NA	NA	209	279	NA	120.738353475604	644
"76773"	NA	695.5	NA	84	NA	120.853216754872	645
"53310"	119	491.5	NA	NA	NA	120.921978978182	646
"218772"	436	497.5	NA	NA	222	121.270805308621	647
"207785"	NA	557	NA	254	344	121.701107407472	648
"67419"	NA	587	NA	NA	101	121.744609736941	649
"333433"	NA	NA	126	NA	471	121.805172303971	650
"20610"	190	574.5	NA	NA	448	121.89501952773	651
"26900"	580	203.5	NA	NA	417	122.157902184141	652
"16572"	273	219	NA	NA	NA	122.256901645674	653
"69065"	503	NA	NA	251	392	122.383068060775	654
"225998"	NA	214	NA	280	NA	122.392810246354	655
"56376"	140	429	NA	NA	NA	122.535709081067	656
"94217"	NA	245	NA	247	NA	122.998983735639	657
"19042"	448	136	NA	NA	NA	123.417988964332	658
"17344"	460	132.5	NA	NA	NA	123.440268956285	659
"211739"	NA	318	NA	NA	193	123.868882290913	660
"16561"	NA	283	NA	218	NA	124.191384564309	661
"245684"	170	363	NA	NA	NA	124.207487696998	662
"20833"	NA	NA	156	NA	396	124.273891063248	663
"20603"	NA	713.5	200.5	NA	366	124.702518674576	664
"20312"	226	276.5	NA	NA	NA	124.988999515957	665
"101700"	NA	580.5	NA	108	NA	125.193849689192	666
"213436"	288	298.5	NA	NA	621	125.512858266784	667
"71240"	NA	510	NA	NA	124	125.737822471999	668
"12374"	438	NA	NA	NA	145	126.00595224036	669
"20346"	247	515.5	NA	NA	429	126.475493779376	670
"54563"	NA	695.5	NA	NA	92	126.47727068529	671
"53599"	318	276.5	NA	NA	622	126.526926533957	672
"19878"	145	557	NA	NA	682	126.8278419192	673
"73699"	NA	193	NA	NA	334	126.946839267467	674
"72759"	246	NA	NA	NA	263	127.179007701743	675
"24018"	NA	NA	NA	177.5	365	127.266943862104	676
"50790"	257	385.5	NA	NA	567	127.661203249609	677
"76089"	100	655	NA	NA	NA	127.964838920697	678
"241656"	474	139	NA	NA	NA	128.341341741467	679
"19713"	300	661.5	NA	NA	293	129.137285489759	680
"13134"	305	219	NA	NA	NA	129.223643347493	681
"227298"	630	228	NA	NA	406	129.264485504662	682
"18019"	663	NA	176.5	NA	501	129.492336339977	683
"94282"	287	234	NA	NA	NA	129.574303007965	684
"319262"	154	436.5	NA	NA	NA	129.635064700875	685
"226139"	NA	738	207.5	NA	386	129.847223551249	686
"54402"	560	678.5	NA	156.5	NA	130.10564864937	687
"110532"	NA	681.5	99.5	NA	NA	130.201046462768	688
"233405"	NA	619	NA	270	358	130.374070521544	689
"230676"	NA	NA	111.5	NA	611	130.505268092901	690
"100986"	NA	554	NA	123	NA	130.520113392534	691
"238564"	271	252	NA	NA	NA	130.663690442295	692
"15395"	445	500.5	NA	NA	271	130.754468543109	693
"13829"	356	671	NA	NA	255	131.154434170736	694
"11841"	NA	NA	102	NA	679	131.584573563925	695
"52808"	631	269	NA	NA	363	131.656255830867	696
"74148"	199	350.5	NA	NA	NA	132.050653160066	697
"98415"	173	571.5	NA	NA	629	132.063582137762	698
"320429"	290	475.5	NA	NA	454	132.356986101936	699
"14680"	93	754	NA	NA	NA	132.402794532442	700
"14674"	104	675	NA	NA	NA	132.476412994918	701
"227059"	NA	571.5	NA	NA	123	132.565549823474	702
"218832"	NA	NA	190	NA	371	132.749764594895	703
"20391"	NA	752	94	NA	NA	132.936074863071	704
"16147"	535	354	NA	NA	335	132.947251188936	705
"16890"	NA	247.5	NA	286	NA	133.027252846926	706
"20983"	NA	402	NA	NA	179	134.124941752084	707
"72345"	NA	200.5	NA	NA	359	134.144977542955	708
"52250"	NA	621	207.5	NA	506	134.16281168062	709
"229603"	255	396.5	NA	NA	649	134.448130655532	710
"106877"	NA	NA	104	NA	697	134.617977996997	711
"12395"	223	626.5	NA	NA	474	134.859073585454	712
"269610"	253	596	NA	NA	441	135.045630056156	713
"70638"	131	NA	NA	NA	558	135.183209016505	714
"170822"	NA	NA	192	NA	381	135.233132035016	715
"277154"	293	250	NA	NA	NA	135.323686027244	716
"78808"	236	NA	NA	NA	311	135.4584807238	717
"12418"	379	550	NA	NA	323	135.606410144686	718
"380694"	529	260	NA	NA	492	135.834509715014	719
"17761"	350	429	NA	NA	452	135.966943779396	720
"74302"	NA	667	NA	NA	111	136.048704514229	721
"13367"	371	562	NA	NA	330	136.590386409692	722
"78619"	428	290	NA	NA	557	136.80786517364	723
"11430"	491	363	NA	NA	391	137.172494622341	724
"246198"	383	255.5	NA	NA	719.5	137.64240029551	725
"26931"	432	255.5	NA	NA	639	137.722188427213	726
"14679"	334	363	NA	NA	584	137.900992408629	727
"235406"	304	369.5	NA	NA	632	138.021617758447	728
"16468"	504	283	NA	NA	502	138.415791872689	729
"11776"	NA	376	NA	205	NA	138.816425541072	730
"56690"	NA	688.5	NA	203	523	139.373209908169	731
"68465"	NA	NA	118.5	NA	662	140.041957998309	732
"11941"	576	451	NA	NA	287	140.29398540379	733
"213827"	476	307	NA	NA	511	140.367798331563	734
"54604"	108	730	NA	NA	NA	140.392307481571	735
"72349"	252	NA	NA	NA	314	140.648498036773	736
"67145"	NA	754	NA	105	NA	140.685820180998	737
"18423"	533	210.5	NA	NA	674	140.958676656471	738
"109676"	228	350.5	NA	NA	NA	141.345321818587	739
"54357"	316	402	NA	NA	604	141.64310442425	740
"227210"	157	512.5	NA	NA	NA	141.829563208804	741
"83397"	NA	363	NA	222	NA	141.938366906203	742
"20419"	NA	NA	NA	126	648	142.870570797488	743
"102626"	NA	NA	222.5	NA	369	143.267669067379	744
"106931"	539	483.5	NA	NA	305	143.320101236276	745
"270201"	NA	298.5	NA	NA	277	143.774563118794	746
"230103"	NA	NA	NA	115.5	719.5	144.137304331668	747
"234366"	299	705.5	NA	NA	384	144.226552390396	748
"269959"	165	NA	NA	NA	507	144.615870498365	749
"11906"	344	507.5	NA	NA	470	144.847007639605	750
"20743"	391	NA	NA	NA	215	144.969824446331	751
"66237"	NA	NA	142.5	NA	590	144.97844667398	752
"16497"	532	667	NA	NA	233	145.214463397596	753
"244329"	NA	380	222.5	NA	NA	145.387413485487	754
"12322"	NA	463.5	NA	182.5	NA	145.420725826823	755
"72832"	NA	NA	NA	153	556	145.83209523284	756
"53421"	NA	NA	205	NA	416	146.013697987552	757
"29858"	NA	444.5	NA	192	NA	146.068477092082	758
"50500"	NA	NA	133.5	NA	652	147.514406076152	759
"76899"	453	368	NA	NA	527	148.182741020636	760
"13488"	297	623.5	NA	NA	478	148.554454818068	761
"213439"	196	451	NA	NA	NA	148.657324071167	762
"77038"	238	NA	NA	NA	372	148.774997899513	763
"20658"	646	325	NA	NA	425	148.952231861404	764
"327814"	501	298.5	NA	NA	601	149.312989108252	765
"75329"	458	NA	NA	195	NA	149.423893671661	766
"619665"	NA	757	118.5	NA	NA	149.753547537279	767
"23821"	313	639.5	NA	NA	455	149.972226682353	768
"211922"	443	503.5	NA	NA	409	150.056305062563	769
"66589"	437	396.5	NA	NA	530	150.387674832258	770
"67636"	258	716.5	NA	NA	499	150.61130123916	771
"15361"	424	350.5	NA	NA	623	150.797006537524	772
"240121"	604	533	NA	288.5	NA	150.955427936854	773
"12649"	627	265	NA	NA	559	150.957195722087	774
"27280"	569	161	NA	NA	NA	151.334893530871	775
"21892"	352	517	NA	NA	516	151.509447568706	776
"545677"	NA	NA	140	NA	656	151.525575399006	777
"18844"	NA	NA	NA	147	633	152.521309986506	778
"320685"	NA	NA	229	NA	407	152.645831911651	779
"22095"	NA	692	NA	135	NA	152.8234275234	780
"12487"	546	347.5	NA	NA	510	153.032834073232	781
"107338"	NA	402	NA	234	NA	153.352535029585	782
"56295"	449	444.5	NA	NA	491	153.678086650089	783
"71853"	610	466.5	NA	NA	348	154.217025022619	784
"110834"	NA	NA	179	NA	532	154.295171667813	785
"54367"	629	NA	NA	152	NA	154.602716664359	786
"270086"	NA	NA	186	NA	517	155.049991938084	787
"17532"	212	661.5	NA	NA	719.5	155.183037324037	788
"54725"	635	153.5	NA	NA	NA	156.102930786068	789
"18015"	NA	643	NA	NA	152	156.313786979908	790
"211401"	308	318	NA	NA	NA	156.480030674844	791
"27205"	NA	NA	200.5	NA	489	156.560291900597	792
"26407"	657	479.5	NA	NA	329	156.577265778496	793
"73945"	182	541.5	NA	NA	NA	156.965760597654	794
"242406"	162	NA	NA	NA	610	157.178242769157	795
"53970"	269	633	NA	NA	617	157.286867542614	796
"76824"	312	318	NA	NA	NA	157.49285698088	797
"77305"	309	688.5	NA	NA	496	157.516763143984	798
"18569"	538	186	NA	NA	NA	158.167632592765	799
"244059"	NA	589.5	NA	NA	170	158.283764170555	800
"60321"	620	521	NA	NA	332	158.368174542549	801
"19009"	NA	725	NA	138.5	NA	158.439657283144	802
"12740"	NA	NA	168	NA	598	158.48028268526	803
"20404"	204	NA	NA	NA	494	158.726179315197	804
"13557"	517	196	NA	NA	NA	159.163438012629	805
"14394"	412	NA	247	NA	NA	159.502351079851	806
"23888"	272	569	NA	NA	708	159.508398504173	807
"54561"	583	NA	NA	175	NA	159.706762536844	808
"21374"	571	628.5	NA	NA	309	160.144502700798	809
"74718"	500	580.5	NA	NA	385	160.554715221358	810
"56722"	310	333.5	NA	NA	NA	160.767689539907	811
"107022"	366	469	NA	NA	654	160.801206919262	812
"67958"	314	331	NA	NA	NA	161.193982517959	813
"67136"	650	705.5	247	NA	NA	161.280249992644	814
"16154"	NA	507.5	NA	NA	206	161.667096219361	815
"14605"	506	207	NA	NA	NA	161.819343713908	816
"19305"	600	574.5	NA	NA	336	162.482128212043	817
"112406"	281	576	NA	NA	719.5	162.779088578668	818
"67171"	NA	NA	241.5	NA	439	162.802410915809	819
"20321"	NA	NA	211.5	NA	504	163.245214324953	820
"333182"	NA	NA	NA	156.5	691	164.424374713727	821
"217325"	NA	NA	NA	185	588	164.909065851456	822
"632687"	NA	545.5	NA	200	NA	165.151445649137	823
"192167"	511	214	NA	NA	NA	165.343581671621	824
"13649"	NA	713.5	153.5	NA	NA	165.470730040089	825
"268445"	329	518	NA	NA	719.5	165.601486404366	826
"218268"	NA	NA	236	NA	465	165.635141198962	827
"66365"	NA	740.5	244	NA	680	165.711766104709	828
"26394"	303	363	NA	NA	NA	165.822947748495	829
"171207"	NA	650	NA	173	NA	167.667826371072	830
"18571"	302	373	NA	NA	NA	167.813885003596	831
"238317"	NA	623.5	NA	NA	181	167.968374999581	832
"13800"	338	336	NA	NA	NA	168.499258158604	833
"68278"	NA	727	NA	288.5	619	168.785721456125	834
"17180"	NA	NA	218	NA	526	169.313319027181	835
"74026"	389	298.5	NA	NA	NA	170.379356143871	836
"240660"	421	276.5	NA	NA	NA	170.59198398518	837
"226610"	217	538	NA	NA	NA	170.840568952459	838
"269060"	NA	NA	NA	277	423	171.151248899913	839
"72477"	251	471.5	NA	NA	NA	172.00763064469	840
"18000"	335	NA	NA	NA	355	172.427521005204	841
"74125"	367	604.5	NA	NA	626	172.619947226084	842
"14803"	NA	742.5	NA	161	NA	172.87459327501	843
"244202"	NA	NA	NA	260	461	173.104014973657	844
"66787"	285	425	NA	NA	NA	174.015085552949	845
"17691"	429	NA	NA	NA	284	174.525069832388	846
"23854"	319	713.5	NA	NA	642	175.570673373341	847
"320145"	NA	NA	218	NA	566	175.633140380738	848
"240174"	408	303.5	NA	NA	NA	175.946014447614	849
"102791"	NA	NA	NA	243	513	176.535407213397	850
"13641"	213	589.5	NA	NA	NA	177.174701918756	851
"74838"	175	718	NA	NA	NA	177.235718747661	852
"73178"	603	592	NA	NA	422	177.36281317176	853
"213491"	225	559.5	NA	NA	NA	177.403142587723	854
"11774"	NA	NA	NA	202	627	177.942406412862	855
"226169"	639	NA	200.5	NA	NA	178.968921883102	856
"11771"	656	NA	NA	196	NA	179.28747864812	857
"20527"	342	376	NA	NA	NA	179.298633569807	858
"67468"	607	417	NA	NA	616	179.410241730834	859
"11820"	365	354	NA	NA	NA	179.728962607589	860
"237930"	NA	NA	226.5	NA	575	180.4421652497	861
"12313"	211	620	NA	NA	NA	180.845237703402	862
"12169"	537	675	NA	NA	444	181.314451909944	863
"268936"	197	675	NA	NA	NA	182.328686717148	864
"22145"	231	NA	NA	NA	576	182.384209842848	865
"22402"	194	NA	NA	NA	688	182.669099740487	866
"14081"	496	646.5	NA	NA	514	182.760857408517	867
"77371"	209	639.5	NA	NA	NA	182.794625194506	868
"69737"	183	732.5	NA	NA	NA	183.062489330829	869
"140481"	NA	722	NA	NA	187	183.72125625523	870
"18222"	NA	475.5	NA	285	NA	184.063508061756	871
"72046"	NA	NA	NA	241	565	184.502710007197	872
"70369"	658	NA	NA	NA	207	184.530485286307	873
"22142"	641	NA	NA	NA	213	184.751860613094	874
"107746"	579	614	NA	NA	480	184.887749451941	875
"105638"	NA	NA	NA	197	700	185.674446276271	876
"236904"	NA	193	NA	NA	719.5	186.321965962148	877
"74187"	NA	545.5	NA	255	NA	186.482237760061	878
"353237"	399.5	NA	NA	NA	349	186.698620776909	879
"16981"	564	466.5	NA	NA	669	186.808959673695	880
"16871"	NA	702.5	NA	NA	199	186.947519373754	881
"11855"	NA	210.5	NA	NA	667	187.352275139642	882
"72780"	505	NA	NA	NA	279	187.679913682845	883
"330460"	359	393	NA	NA	NA	187.807747444029	884
"217219"	414	341	NA	NA	NA	187.865643479589	885
"93685"	NA	709.5	NA	NA	200	188.348082018374	886
"107650"	588	241.5	NA	NA	NA	188.415763671727	887
"105844"	522	545.5	NA	NA	638	188.787857363676	888
"231051"	634	225	NA	NA	NA	188.845174680213	889
"235134"	568	252	NA	NA	NA	189.166593245213	890
"28075"	192	746	NA	NA	NA	189.230018760238	891
"56353"	195	735	NA	NA	NA	189.291441961859	892
"17863"	548	262.5	NA	NA	NA	189.637812685129	893
"12943"	399.5	363	NA	NA	NA	190.406473104251	894
"67422"	363	722	NA	NA	719.5	191.148232065235	895
"209707"	530	NA	NA	NA	276	191.232842367623	896
"18475"	348	NA	NA	NA	421	191.381817318156	897
"11964"	NA	596	NA	NA	250	193.002590656188	898
"231630"	376	396.5	NA	NA	NA	193.056986405569	899
"68737"	433	345	NA	NA	NA	193.251778775772	900
"15118"	NA	503.5	NA	NA	298	193.676921702096	901
"59033"	NA	614	NA	NA	247	194.716460526582	902
"20147"	NA	709.5	NA	NA	214	194.828770975952	903
"56046"	411	369.5	NA	NA	NA	194.848979981934	904
"67664"	651	237	NA	NA	NA	196.396919527777	905
"140630"	NA	486.5	NA	NA	321	197.589536666292	906
"243616"	275	NA	NA	NA	571	198.131900510746	907
"319901"	584	NA	NA	NA	270	198.544705293292	908
"106522"	567	525	NA	NA	719.5	199.435805754195	909
"105675"	320	497.5	NA	NA	NA	199.4993734326	910
"27049"	418.5	385.5	NA	NA	NA	200.830618930481	911
"67117"	NA	413	NA	NA	397	202.460489972735	912
"227693"	232	NA	NA	NA	710	202.928558857545	913
"80987"	NA	701	NA	236	NA	203.369122533388	914
"18750"	NA	633	NA	NA	262	203.620971415029	915
"17158"	NA	260	NA	NA	640	203.960780543711	916
"270151"	NA	705.5	NA	NA	236	204.020832269648	917
"105787"	NA	NA	NA	276	614	205.830026963998	918
"74479"	NA	512.5	NA	NA	333	206.556590308806	919
"67384"	NA	483.5	NA	NA	354	206.856834549889	920
"231887"	249	692	NA	NA	NA	207.549993977355	921
"67834"	NA	678.5	NA	NA	254	207.568663338183	922
"16534"	509	NA	NA	NA	347	210.132696170777	923
"56224"	447	402	NA	NA	NA	211.951645428857	924
"20357"	NA	303.5	NA	NA	593	212.117597101231	925
"229759"	593	618	NA	NA	719.5	213.748660028813	926
"68585"	417	440.5	NA	NA	NA	214.294481963489	927
"105148"	NA	604.5	NA	NA	304	214.340850049635	928
"78428"	661	279.5	NA	NA	NA	214.912482187517	929
"243743"	NA	722	NA	NA	256	214.96046148071	930
"20910"	328	NA	NA	NA	564	215.053481720246	931
"474156"	596	310.5	NA	NA	NA	215.091840849438	932
"20474"	377	491.5	NA	NA	NA	215.229819030728	933
"50918"	NA	545.5	NA	NA	341	215.647571282405	934
"11426"	386	486.5	NA	NA	NA	216.673140928912	935
"11736"	NA	307	NA	NA	618	217.787740701813	936
"217030"	415	458.5	NA	NA	NA	218.104046271499	937
"56428"	NA	528.5	NA	NA	361	218.39671471888	938
"56876"	NA	413	NA	NA	462	218.406730665518	939
"99512"	589	NA	NA	NA	324	218.423899791209	940
"16565"	NA	571.5	NA	NA	339	220.078679112721	941
"231238"	NA	497.5	NA	NA	398	222.488763761229	942
"211949"	382	NA	NA	NA	519	222.63086039451	943
"110876"	NA	309	NA	NA	647	223.5637492976	944
"26894"	455	440.5	NA	NA	NA	223.845649946565	945
"107568"	531	NA	NA	NA	378	224.007812363766	946
"27399"	NA	491.5	NA	NA	412	224.998888886145	947
"238384"	NA	705.5	NA	288.5	NA	225.575236894478	948
"22320"	572	357	NA	NA	NA	225.944683495762	949
"17758"	301	NA	NA	NA	684	226.872210726656	950
"16649"	368	567.5	NA	NA	NA	228.495076533391	951
"14272"	NA	NA	NA	292	719.5	229.180060214671	952
"209760"	NA	417	NA	NA	508	230.128225126776	953
"353234"	393	NA	NA	NA	545	231.400626619722	954
"12936"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"12937"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"12939"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"12941"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"12942"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"116731"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"192161"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"192163"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"192164"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"353236"	399.5	NA	NA	NA	539.5	232.12617797224	959.5
"18708"	NA	429	NA	NA	503	232.264396755077	965
"353170"	478	456	NA	NA	NA	233.435215852279	966
"30853"	NA	688.5	NA	NA	317	233.58858062842	967
"12311"	NA	580.5	NA	NA	376	233.595804756849	968
"232187"	480	461	NA	NA	NA	235.202040807473	969
"76080"	NA	592	NA	NA	374	235.270057593396	970
"109232"	NA	754	NA	295	NA	235.812425457184	971
"56381"	594	376	NA	NA	NA	236.296424010183	972
"207667"	605	371	NA	NA	NA	236.883410140938	973
"26943"	NA	719.5	NA	NA	313	237.278054189594	974
"58200"	NA	407.5	NA	NA	555	237.782726454215	975
"13799"	375	604.5	NA	NA	NA	238.058553721558	976
"215418"	NA	515.5	NA	NA	443	238.938538122254	977
"67916"	NA	396.5	NA	NA	577	239.155022945369	978
"320460"	498	461	NA	NA	NA	239.571492461019	979
"50766"	358	NA	NA	NA	645	240.265478169462	980
"69207"	547	425	NA	NA	NA	241.078306780183	981
"320951"	NA	709.5	NA	NA	328	241.203233809168	982
"14104"	NA	580.5	NA	NA	402	241.537264205754	983
"67048"	387	604.5	NA	NA	NA	241.837497092572	984
"108960"	NA	331	NA	NA	707	241.876518083091	985
"215814"	578	NA	NA	NA	408	242.808566570457	986
"16542"	556	425	NA	NA	NA	243.053492054733	987
"26417"	NA	667	NA	NA	356	243.645233895515	988
"12552"	322	750.5	NA	NA	NA	245.79513827576	989
"71810"	540	451	NA	NA	NA	246.748860179738	990
"12336"	NA	730	NA	NA	337	247.996975788012	991
"12445"	343	NA	NA	NA	719.5	248.389059742977	992
"30940"	599	NA	NA	NA	414	248.990963691456	993
"50523"	493	NA	NA	NA	505	249.481963275905	994
"72265"	NA	528.5	NA	NA	472	249.725849683208	995
"207742"	468	541.5	NA	NA	NA	251.705184690344	996
"68404"	426	596	NA	NA	NA	251.940469158887	997
